date,course,weather,race_number,race_name,surface,distance,track_condition,num_horses,bracket_number,horse_number,horse_name,father_name,mother_name,sex,age,weight_carried,jockey,stable,horse_weight,weight_diff,horse_id
2026/03/02,川崎,曇,1,3歳8,ダ,1400,稍,10,1,1,プラカーシャ,ドレフォン,Eltimaas,牝,3,54.0,岡村健司,川崎内田勝義,458,-11.0,2023107240
2026/03/02,川崎,曇,1,3歳8,ダ,1400,稍,10,2,2,ポポロン,パイロ,Wild Vision,牝,3,54.0,古岡勇樹,川崎田島寿一,419,1.0,2023105441
2026/03/02,川崎,曇,1,3歳8,ダ,1400,稍,10,3,3,ローズピクチャー,バゴ,Moonlight's Box,牝,3,54.0,新原周馬,川崎田辺陽一,446,-4.0,2023109071
2026/03/02,川崎,曇,1,3歳8,ダ,1400,稍,10,4,4,ミスターベラミー,ウインブライト,サマーエタニティ,牡,3,53.0,加藤雄真,川崎山崎尋美,461,-4.0,2023102832
2026/03/02,川崎,曇,1,3歳8,ダ,1400,稍,10,5,5,ブラックトルマリン,シャンハイボビー,Steelin',牡,3,56.0,矢野貴之,川崎高月賢一,463,-1.0,2023105182
2026/03/02,川崎,曇,1,3歳8,ダ,1400,稍,10,6,6,ココア,ナムラタイタン,ネクストタイム,牝,3,54.0,藤江渉,川崎古澤悟,467,3.0,2023100299
2026/03/02,川崎,曇,1,3歳8,ダ,1400,稍,10,7,7,ユウユウカツサンド,フリオーソ,ファーザ,牝,3,54.0,本田紀忠,川崎八木仁,427,-9.0,2023101601
2026/03/02,川崎,曇,1,3歳8,ダ,1400,稍,10,7,8,ラヴィッジ,ヴァンゴッホ,Imagine,牡,3,56.0,西啓太,川崎内田勝義,478,0.0,2023101232
2026/03/02,川崎,曇,1,3歳8,ダ,1400,稍,10,8,9,アスパラノヴァ,ワールドエース,マンデラ,牡,3,56.0,山林堂信,川崎田辺陽一,452,1.0,2023104217
2026/03/02,川崎,曇,1,3歳8,ダ,1400,稍,10,8,10,モモノコトノハ,モーニン,Giggly,牝,3,54.0,野畑凌,川崎山崎裕也,448,-10.0,2023102723
