date,course,weather,race_number,race_name,surface,distance,track_condition,num_horses,bracket_number,horse_number,horse_name,father_name,mother_name,sex,age,weight_carried,jockey,stable,horse_weight,weight_diff,horse_id
2026/07/13,盛岡,,1,C2,ダ,1000,,12,1,1,アグリオ,グランデッツァ,マルバイユ,牝,5,54.0,大坪慎,岩手三野宮通,,,2021102169
2026/07/13,盛岡,,1,C2,ダ,1000,,12,2,2,ティルナノーグ,ミッキーアイル,スターアイル,セ,4,56.0,塚本涼人,岩手千葉博次,,,2022100137
2026/07/13,盛岡,,1,C2,ダ,1000,,12,3,3,エンジェルスラップ,シルバーステート,シルヴァースカヤ,牝,5,50.0,斉藤友香,岩手工藤裕孝,,,2021104249
2026/07/13,盛岡,,1,C2,ダ,1000,,12,4,4,マローディープ,スクリーンヒーロー,ランニングヒロイン,セ,6,56.0,阿部英俊,岩手及川良春,,,2020103654
2026/07/13,盛岡,,1,C2,ダ,1000,,12,5,5,レイズルノワール,シャンハイボビー,Steelin',牡,5,56.0,高松亮,岩手佐藤雅彦,,,2021104262
2026/07/13,盛岡,,1,C2,ダ,1000,,12,5,6,ファストパスキー,モーリス,メジロフランシス,牡,4,56.0,山本聡紀,岩手板垣吉則,,,2022105274
2026/07/13,盛岡,,1,C2,ダ,1000,,12,6,7,ウワサノハルカ,フィエールマン,リュヌドール,牝,4,54.0,高橋悠里,岩手高橋純,,,2022103500
2026/07/13,盛岡,,1,C2,ダ,1000,,12,6,8,スカイロック,ディープスカイ,アビ,牡,6,56.0,岩本怜,岩手関本浩司,,,2020106108
2026/07/13,盛岡,,1,C2,ダ,1000,,12,7,9,ポンドレイディ,カレンブラックヒル,チャールストンハーバー,牝,5,54.0,佐々木志,岩手菅原右吉,,,2021102940
2026/07/13,盛岡,,1,C2,ダ,1000,,12,7,10,メッチャサザン,ブラックタイド,ウインドインハーヘア,牡,5,54.0,関本玲花,岩手石川栄,,,2021105198
2026/07/13,盛岡,,1,C2,ダ,1000,,12,8,11,サクラトップスカイ,エピカリス,スターペスミツコ,セ,4,56.0,小林凌,岩手西野直樹,,,2022106864
2026/07/13,盛岡,,1,C2,ダ,1000,,12,8,12,シャガールブルー,エピファネイア,シーザリオ,牝,5,53.0,坂井瑛音,岩手西野直樹,,,2021100237
2026/07/13,盛岡,,2,C2,ダ,1000,,12,1,1,アビレ,ノボジャック,フライトオブエンジェルス,牝,8,55.0,鈴木祐,岩手工藤裕孝,,,2018100845
2026/07/13,盛岡,,2,C2,ダ,1000,,12,2,2,ヒガシブレーヴ,エイシンフラッシュ,ムーンレディ,牡,9,56.0,小林凌,岩手永田幸宏,,,2017106670
2026/07/13,盛岡,,2,C2,ダ,1000,,12,3,3,ショウリュウテン,ベストウォーリア,フラーテイシャスミス,牡,4,56.0,村上忍,岩手瀬戸幸一,,,2022103936
2026/07/13,盛岡,,2,C2,ダ,1000,,12,4,4,テーオーシュターデ,スクリーンヒーロー,ランニングヒロイン,牝,4,54.0,山本聡紀,岩手飯田弘道,,,2022107056
2026/07/13,盛岡,,2,C2,ダ,1000,,12,5,5,コウバイ,マツリダゴッホ,ペイパーレイン,牝,4,53.0,坂井瑛音,岩手陶文峰,,,2022106919
2026/07/13,盛岡,,2,C2,ダ,1000,,12,5,6,アルクドラ,アルアイン,ドバイマジェスティ,牝,4,54.0,菅原辰徳,岩手瀬戸幸一,,,2022105542
2026/07/13,盛岡,,2,C2,ダ,1000,,12,6,7,クリスタルテン,アルアイン,ドバイマジェスティ,牝,4,50.0,斉藤友香,岩手斉藤雄一,,,2022102442
2026/07/13,盛岡,,2,C2,ダ,1000,,12,6,8,ゴーゴーオンリー,ワンアンドオンリー,ヴァーチュ,牝,6,54.0,塚本涼人,岩手酒井仁,,,2020104094
2026/07/13,盛岡,,2,C2,ダ,1000,,12,7,9,ヴィキャンデル,ダノンバラード,レディバラード,牝,6,54.0,佐々木志,岩手佐藤祐司,,,2020101142
