date,course,weather,race_number,race_name,surface,distance,track_condition,num_horses,bracket_number,horse_number,horse_name,father_name,mother_name,sex,age,weight_carried,jockey,stable,horse_weight,weight_diff,horse_id
2026/03/01,高知,晴,1,3歳ー3,ダ,1400,不,8,1,1,タスクディライト,アポロケンタッキー,Dixiana Delight,牝,3,55.0,木村直輝,高知国澤輝幸,471.0,-1.0,2023102291
2026/03/01,高知,晴,1,3歳ー3,ダ,1400,不,8,2,2,エスケーブラッド,ノヴェリスト,Night Lagoon,牡,3,57.0,井上瑛太,高知宮路洋一,433.0,-5.0,2023104428
2026/03/01,高知,晴,1,3歳ー3,ダ,1400,不,8,3,3,ソレユケカツコ,サトノアレス,サトノアマゾネス,牝,3,55.0,加藤翔馬,高知平和人,401.0,-4.0,2023104530
2026/03/01,高知,晴,1,3歳ー3,ダ,1400,不,8,4,4,ピースネイル,アルアイン,ドバイマジェスティ,牡,3,57.0,吉原寛人,高知工藤真司,495.0,-2.0,2023103197
2026/03/01,高知,晴,1,3歳ー3,ダ,1400,不,8,5,5,クレレガール,ヤングマンパワー,スナップショット,牝,3,55.0,畑中信司,高知那俄性哲,417.0,-4.0,2023200001
2026/03/01,高知,晴,1,3歳ー3,ダ,1400,不,8,6,6,アーユーリアル,モーニン,Giggly,牝,3,55.0,上田将司,高知国澤輝幸,444.0,0.0,2023102055
2026/03/01,高知,晴,1,3歳ー3,ダ,1400,不,8,7,7,レディアエラ,コパノリッキー,コパノニキータ,牝,3,55.0,佐原秀泰,高知那俄性哲,425.0,-6.0,2023105702
2026/03/01,高知,晴,1,3歳ー3,ダ,1400,不,8,8,8,ドクターバローズ,ロジャーバローズ,リトルブック,牡,3,57.0,郷間勇太,高知別府真司,435.0,-6.0,2023102529
2026/03/01,高知,晴,2,徳島県阿波すだち鶏特別(3歳),ダ,1400,不,8,1,1,ハルウタ,セイウンコウセイ,オブザーヴァント,牝,3,55.0,西森将司,高知別府真司,448.0,0.0,2023101981
2026/03/01,高知,晴,2,徳島県阿波すだち鶏特別(3歳),ダ,1400,不,8,2,2,ターニーノーブル,マインドユアビスケッツ,Jazzmane,牡,3,57.0,郷間勇太,高知別府真司,490.0,-5.0,2023103508
2026/03/01,高知,晴,2,徳島県阿波すだち鶏特別(3歳),ダ,1400,不,8,3,3,テクノリバタリアン,アニマルキングダム,ダリシア,セ,3,57.0,加藤翔馬,高知平和人,507.0,-4.0,2023100528
2026/03/01,高知,晴,2,徳島県阿波すだち鶏特別(3歳),ダ,1400,不,8,4,4,タマールカ,スクリーンヒーロー,ランニングヒロイン,牡,3,57.0,林謙佑,高知田中譲二,512.0,1.0,2023104742
2026/03/01,高知,晴,2,徳島県阿波すだち鶏特別(3歳),ダ,1400,不,8,5,5,ジョウショージェニ,レッドファルクス,ベルモット,牝,3,55.0,永森大智,高知雑賀正光,436.0,-7.0,2023104089
2026/03/01,高知,晴,2,徳島県阿波すだち鶏特別(3歳),ダ,1400,不,8,6,6,ジョウショーレーヴ,シュヴァルグラン,ハルーワスウィート,牝,3,55.0,岡村卓弥,高知雑賀正光,440.0,-1.0,2023104088
2026/03/01,高知,晴,2,徳島県阿波すだち鶏特別(3歳),ダ,1400,不,8,7,7,ウィギル,パイロ,Wild Vision,セ,3,57.0,大澤誠志,高知胡本友晴,454.0,-4.0,2023102825
2026/03/01,高知,晴,2,徳島県阿波すだち鶏特別(3歳),ダ,1400,不,8,8,8,スマートビガー,カリフォルニアクローム,Love the Chase,牡,3,57.0,岡遼太郎,高知中西達也,419.0,2.0,2023102762
2026/03/01,高知,晴,3,3歳ー1,ダ,1400,不,8,1,1,エアロノート,マテラスカイ,Mostaqeleh,牡,3,57.0,岡村卓弥,高知別府真司,424.0,-5.0,2023102534
2026/03/01,高知,晴,3,3歳ー1,ダ,1400,不,8,2,2,オーミパルーザ,ヘンリーバローズ,シルヴァースカヤ,牡,3,57.0,加藤翔馬,高知倉兼育康,443.0,-2.0,2023100189
2026/03/01,高知,晴,3,3歳ー1,ダ,1400,不,8,3,3,ラッキートリガー,アポロケンタッキー,Dixiana Delight,牝,3,55.0,永森大智,高知工藤真司,478.0,-7.0,2023103131
