date,course,weather,race_number,race_name,surface,distance,track_condition,num_horses,bracket_number,horse_number,horse_name,father_name,mother_name,sex,age,weight_carried,jockey,stable,horse_weight,weight_diff,horse_id
2026/07/24,大井,,1,C3一,ダ,1800,,15,1,1,ミチノシチリア,アイルハヴアナザー,Arch's Gal Edith,牡,8,56.0,達城龍次,大井嶋田幸晴,,,2018103497
2026/07/24,大井,,1,C3一,ダ,1800,,15,2,2,ケイリュウオー,カリフォルニアクローム,Love the Chase,牡,5,56.0,藤田凌,大井月岡健二,,,2021100587
2026/07/24,大井,,1,C3一,ダ,1800,,15,2,3,ウォーバックス,ベルシャザール,マルカキャンディ,セ,8,56.0,岡村健司,大井遠藤茂,,,2018103788
2026/07/24,大井,,1,C3一,ダ,1800,,15,3,4,トップダイヤ,トゥザグローリー,トゥザヴィクトリー,セ,6,56.0,西啓太,大井橋本和馬,,,2020106948
2026/07/24,大井,,1,C3一,ダ,1800,,15,3,5,ニシノコヌカアメ,サンダースノー,Eastern Joy,牝,4,51.0,西優哉,大井市村誠,,,2022100879
2026/07/24,大井,,1,C3一,ダ,1800,,15,4,6,テルケンユミカブト,アニマルキングダム,ダリシア,牝,5,54.0,新原周馬,大井澤佳宏,,,2021109102
2026/07/24,大井,,1,C3一,ダ,1800,,15,4,7,ゴルデューク,シュヴァルグラン,ハルーワスウィート,牡,4,53.0,杉山海波,大井小野寺晋,,,2022102111
2026/07/24,大井,,1,C3一,ダ,1800,,15,5,8,ファルコンブラック,スマートファルコン,ケイシュウハーブ,牝,4,54.0,高野誠毅,大井岡野尚光,,,2022100605
2026/07/24,大井,,1,C3一,ダ,1800,,15,5,9,カルサパラストリス,バゴ,Moonlight's Box,セ,4,55.0,中山遥人,大井阪本一栄,,,2022106373
2026/07/24,大井,,1,C3一,ダ,1800,,15,6,10,ベッティーナ,リオンディーズ,シーザリオ,牝,5,54.0,遠藤健太,大井遠藤茂,,,2021104766
2026/07/24,大井,,1,C3一,ダ,1800,,15,6,11,ジャスティンロング,ルヴァンスレーヴ,マエストラーレ,牡,4,56.0,笹川翼,大井宗形竹見,,,2022100537
2026/07/24,大井,,1,C3一,ダ,1800,,15,7,12,ラインストライカー,コパノリッキー,コパノニキータ,セ,7,56.0,本村直樹,大井鷹見浩,,,2019102067
2026/07/24,大井,,1,C3一,ダ,1800,,15,7,13,ベアウェイトゥゴー,ルーラーシップ,エアグルーヴ,牝,5,54.0,東原悠善,大井佐々木忠,,,2021107184
2026/07/24,大井,,1,C3一,ダ,1800,,15,8,14,ポジターノ,オルフェーヴル,オリエンタルアート,牝,4,51.0,高橋優,大井澤佳宏,,,2022100844
2026/07/24,大井,,1,C3一,ダ,1800,,15,8,15,ガニュメデスレイ,オルフェーヴル,オリエンタルアート,牡,9,56.0,中村尚平,大井渡辺和雄,,,2017106649
2026/07/24,大井,,2,2歳一二,ダ,1400,,5,1,1,カミコ,インティ,キティ,牝,2,54.0,本田正重,大井阪本一栄,,,2024102873
2026/07/24,大井,,2,2歳一二,ダ,1400,,5,2,2,コーミズピエール,キセキ,ブリッツフィナーレ,牡,2,54.0,鷹見陸,大井米田英世,,,2024101378
2026/07/24,大井,,2,2歳一二,ダ,1400,,5,3,3,オレンジルシファー,インティ,キティ,牡,2,54.0,菅原涼太,大井小野寺晋,,,2024103352
2026/07/24,大井,,2,2歳一二,ダ,1400,,5,4,4,アウン,チュウワウィザード,チュウワブロッサム,牡,2,54.0,張田昂,大井上杉昌宏,,,2024102972
2026/07/24,大井,,2,2歳一二,ダ,1400,,5,5,5,デューアップ,エスケンデレヤ,Aldebaran Light,牝,2,54.0,佐野遥久,大井高岩孝敏,,,2024109009
2026/07/24,大井,,3,ニューホープ特別競走(2歳),ダ,1200,,5,1,1,イントゥザライト,バンブーエール,レインボーウッド,牡,2,54.0,鷹見陸,大井的場直之,,,2024105500
2026/07/24,大井,,3,ニューホープ特別競走(2歳),ダ,1200,,5,2,2,ゴールドシュミット,マテラスカイ,Mostaqeleh,牡,2,54.0,矢野貴之,大井渡辺和雄,,,2024100596
2026/07/24,大井,,3,ニューホープ特別競走(2歳),ダ,1200,,5,3,3,シンゼンアカギ,シャンハイボビー,Steelin',牡,2,54.0,藤田凌,大井中道啓二,,,2024105246
2026/07/24,大井,,3,ニューホープ特別競走(2歳),ダ,1200,,5,4,4,シャークリング,マテラスカイ,Mostaqeleh,牝,2,54.0,和田譲治,大井大宮和也,,,2024101433
2026/07/24,大井,,3,ニューホープ特別競走(2歳),ダ,1200,,5,5,5,フレンドトネール,サンダースノー,Eastern Joy,牡,2,54.0,野畑凌,大井上杉昌宏,,,2024108129
2026/07/24,大井,,4,3歳一二三(3歳二),ダ,1600,,11,1,1,エスクラス,ルヴァンスレーヴ,マエストラーレ,牝,3,54.0,藤本現暉,大井栗田裕光,,,2023105607
2026/07/24,大井,,4,3歳一二三(3歳二),ダ,1600,,11,2,2,ボンヴィアッジョ,エスポワールシチー,エミネントシチー,牝,3,54.0,野畑凌,大井阪本一栄,,,2023103134
2026/07/24,大井,,4,3歳一二三(3歳二),ダ,1600,,11,3,3,ボワヴェール,ルヴァンスレーヴ,マエストラーレ,牝,3,54.0,安藤洋一,大井藤田輝信,,,2023100289
2026/07/24,大井,,4,3歳一二三(3歳二),ダ,1600,,11,4,4,ティーエンティー,パイロ,Wild Vision,牡,3,56.0,鷹見陸,大井的場直之,,,2023101167
2026/07/24,大井,,4,3歳一二三(3歳二),ダ,1600,,11,5,5,キャリアラダー,サトノダイヤモンド,マルペンサ,牡,3,56.0,御神本訓,大井澤佳宏,,,2023101288
2026/07/24,大井,,4,3歳一二三(3歳二),ダ,1600,,11,6,6,ラストラブラブ,ディープブリランテ,ラヴアンドバブルズ,牝,3,54.0,吉井章,大井荒井朋弘,,,2023101222
2026/07/24,大井,,4,3歳一二三(3歳二),ダ,1600,,11,6,7,ディアモアー,フリオーソ,ファーザ,牝,3,54.0,達城龍次,大井納谷和玖,,,2023100821
2026/07/24,大井,,4,3歳一二三(3歳二),ダ,1600,,11,7,8,ハヤマデイズ,アポロケンタッキー,Dixiana Delight,牝,3,54.0,田中洸多,大井穂刈隆志,,,2023106676
2026/07/24,大井,,4,3歳一二三(3歳二),ダ,1600,,11,7,9,オモイデノアトサキ,ミスチヴィアスアレックス,White Pants Night,牡,3,56.0,笹川翼,大井福田真広,,,2023100352
2026/07/24,大井,,4,3歳一二三(3歳二),ダ,1600,,11,8,10,フジパールマン,コパノリッキー,コパノニキータ,牡,3,53.0,杉山海波,大井岡野尚光,,,2023106524
2026/07/24,大井,,4,3歳一二三(3歳二),ダ,1600,,11,8,11,セルフエース,エスポワールシチー,エミネントシチー,牡,3,56.0,矢野貴之,大井立花伸,,,2023104702
2026/07/24,大井,,5,3歳一二三(3歳二),ダ,1400,,14,1,1,スズノアリマール,トビーズコーナー,Brandon's Ride,牝,3,54.0,笹川翼,大井福田真広,,,2023102136
2026/07/24,大井,,5,3歳一二三(3歳二),ダ,1400,,14,2,2,ローズプリンセス,ロジャーバローズ,リトルブック,牝,3,54.0,藤田凌,大井中道啓二,,,2023102985
2026/07/24,大井,,5,3歳一二三(3歳二),ダ,1400,,14,3,3,プレイバック,エスポワールシチー,エミネントシチー,牡,3,56.0,鷹見陸,大井井上弘之,,,2023100029
