date,course,weather,race_number,race_name,surface,distance,track_condition,num_horses,bracket_number,horse_number,horse_name,father_name,mother_name,sex,age,weight_carried,jockey,stable,horse_weight,weight_diff,horse_id
2026/06/04,門別,,1,3歳以上 C4ー3,ダ,1000,,12,1,1,ライズタワー,タワーオブロンドン,スノーパイン,牝,3,55.0,井上俊彦,北海道櫻井拓章,,,2023101074
2026/06/04,門別,,1,3歳以上 C4ー3,ダ,1000,,12,2,2,ダイメイハマダ,シュヴァルグラン,ハルーワスウィート,牡,4,57.0,坂下秀樹,北海道岡島玉一,,,2022104001
2026/06/04,門別,,1,3歳以上 C4ー3,ダ,1000,,12,3,3,ストーリータイム,ディープブリランテ,ラヴアンドバブルズ,牡,6,57.0,服部茂史,北海道千葉津代,,,2020100547
2026/06/04,門別,,1,3歳以上 C4ー3,ダ,1000,,12,4,4,サンヨウコイノボリ,アジアエクスプレス,ランニングボブキャッツ,牝,3,55.0,桑村真明,北海道山田和久,,,2023103200
2026/06/04,門別,,1,3歳以上 C4ー3,ダ,1000,,12,5,5,オオイシアジサイ,ホッコータルマエ,マダムチェロキー,牡,3,57.0,落合玄太,北海道村上正和,,,2023102066
2026/06/04,門別,,1,3歳以上 C4ー3,ダ,1000,,12,5,6,ザリナイラン,タイムパラドックス,ジョリーザザ,牝,9,55.0,石川倭,北海道岡島玉一,,,2017104016
2026/06/04,門別,,1,3歳以上 C4ー3,ダ,1000,,12,6,7,ベニノジェネラル,ローエングリン,カーリング,牡,8,57.0,若杉朝飛,北海道黒川智貴,,,2018101889
2026/06/04,門別,,1,3歳以上 C4ー3,ダ,1000,,12,6,8,タイセツオー,グランプリボス,ロージーミスト,セ,8,57.0,小野楓馬,北海道佐藤英明,,,2018102926
2026/06/04,門別,,1,3歳以上 C4ー3,ダ,1000,,12,7,9,スキャロップパール,エピカリス,スターペスミツコ,牝,3,52.0,小川悠汰,北海道山田和久,,,2023101351
2026/06/04,門別,,1,3歳以上 C4ー3,ダ,1000,,12,7,10,ハッコウクィーン,タニノギムレット,タニノクリスタル,牝,7,55.0,吉本隆記,北海道佐藤英明,,,2019106534
2026/06/04,門別,,1,3歳以上 C4ー3,ダ,1000,,12,8,11,ミサトレオネッサ,バゴ,Moonlight's Box,牝,4,55.0,岩橋勇二,北海道桧森邦夫,,,2022103711
2026/06/04,門別,,1,3歳以上 C4ー3,ダ,1000,,12,8,12,オルチャン,ホッコータルマエ,マダムチェロキー,牝,4,54.0,近藤翔月,北海道川島雅人,,,2022101891
2026/06/04,門別,,2,3歳以上 C4ー2,ダ,1000,,12,1,1,コントリビュート,マクフィ,Dhelaal,牡,4,57.0,黒澤愛斗,北海道桧森邦夫,,,2022103681
2026/06/04,門別,,2,3歳以上 C4ー2,ダ,1000,,12,2,2,サクセスビービー,カリフォルニアクローム,Love the Chase,牡,3,57.0,石川倭,門別五十嵐冬,,,2023105599
2026/06/04,門別,,2,3歳以上 C4ー2,ダ,1000,,12,3,3,ウーロン,アドマイヤムーン,マイケイティーズ,牝,5,55.0,井上瑛太,北海道廣森久雄,,,2021101649
2026/06/04,門別,,2,3歳以上 C4ー2,ダ,1000,,12,4,4,プチビーンズ,オーヴァルエース,アブラシオ,牝,4,55.0,桑村真明,北海道森山雄大,,,2022100086
2026/06/04,門別,,2,3歳以上 C4ー2,ダ,1000,,12,5,5,ウインウェイウェイ,ファインニードル,ニードルクラフト,牝,5,55.0,井上俊彦,北海道佐々木国,,,2021103391
2026/06/04,門別,,2,3歳以上 C4ー2,ダ,1000,,12,5,6,フレッシュノウエ,ノヴェリスト,Night Lagoon,牝,4,55.0,宮内勇樹,北海道山田和久,,,2022103580
2026/06/04,門別,,2,3歳以上 C4ー2,ダ,1000,,12,6,7,ジューンランド,デクラレーションオブウォー,Tempo West,牝,4,55.0,落合玄太,北海道村上正和,,,2022100369
2026/06/04,門別,,2,3歳以上 C4ー2,ダ,1000,,12,6,8,セイリオス,ミスターメロディ,Trusty Lady,牝,4,55.0,小野楓馬,北海道川島洋人,,,2022106350
2026/06/04,門別,,2,3歳以上 C4ー2,ダ,1000,,12,7,9,モウフブキ,ラブリーデイ,ポップコーンジャズ,牝,4,52.0,渡辺準己,北海道田中淳司,,,2022101367
2026/06/04,門別,,2,3歳以上 C4ー2,ダ,1000,,12,7,10,スマイルムーン,アドマイヤムーン,マイケイティーズ,牝,7,54.0,近藤翔月,北海道川島雅人,,,2019102374
2026/06/04,門別,,2,3歳以上 C4ー2,ダ,1000,,12,8,11,フクノハリファ,ファインニードル,ニードルクラフト,牝,3,53.0,藤田凌駕,北海道秋田大助,,,2023100845
2026/06/04,門別,,2,3歳以上 C4ー2,ダ,1000,,12,8,12,フロルドラーダ,ゴールドドリーム,モンヴェール,牝,4,55.0,阿部龍,北海道柳澤好美,,,2022107175
2026/06/04,門別,,3,えんどう豆生まれドリンク賞(C4),ダ,1200,,13,1,1,キョウエイフレアー,ディーマジェスティ,エルメスティアラ,牝,6,54.0,阿岸潤一,北海道黒川智貴,,,2020104218
