date,course,weather,race_number,race_name,surface,distance,track_condition,num_horses,bracket_number,horse_number,horse_name,father_name,mother_name,sex,age,weight_carried,jockey,stable,horse_weight,weight_diff,horse_id
2026/04/21,水沢,,1,C2四組,ダ,1400,,9,1,1,シラユリ,ルーラーシップ,エアグルーヴ,牝,5,54.0,山本聡紀,岩手佐藤敏彦,,,2021105952
2026/04/21,水沢,,1,C2四組,ダ,1400,,9,2,2,オンザバサラ,ハービンジャー,Penang Pearl,牡,4,56.0,村上忍,岩手伊藤和,,,2022105377
2026/04/21,水沢,,1,C2四組,ダ,1400,,9,3,3,リベリアンガール,マインドユアビスケッツ,Jazzmane,牝,5,54.0,阿部英俊,岩手及川良春,,,2021106208
2026/04/21,水沢,,1,C2四組,ダ,1400,,9,4,4,タギマサダス,カリフォルニアクローム,Love the Chase,セ,4,56.0,鈴木祐,岩手工藤裕孝,,,2022107067
2026/04/21,水沢,,1,C2四組,ダ,1400,,9,5,5,ツワモノ,ネオユニヴァース,ポインテッドパス,牡,6,56.0,小林凌,岩手永田幸宏,,,2020103948
2026/04/21,水沢,,1,C2四組,ダ,1400,,9,6,6,フラワーカンパニー,オルフェーヴル,オリエンタルアート,牝,5,54.0,佐々木志,岩手永田幸宏,,,2021104909
2026/04/21,水沢,,1,C2四組,ダ,1400,,9,7,7,アズーラ,ストロングリターン,コートアウト,牝,4,54.0,山本政聡,岩手斉藤雄一,,,2022103034
2026/04/21,水沢,,1,C2四組,ダ,1400,,9,8,8,エムティヒビキ,レガーロ,サンタテレジータ,セ,6,56.0,高橋悠里,岩手佐藤敏彦,,,2020100567
2026/04/21,水沢,,1,C2四組,ダ,1400,,9,8,9,キタノパッション,アジアエクスプレス,ランニングボブキャッツ,牝,6,54.0,塚本涼人,岩手佐々木由,,,2020102251
2026/04/21,水沢,,2,C2三組,ダ,1400,,9,1,1,コウノノシラトリ,アポロケンタッキー,Dixiana Delight,牡,4,56.0,山本政聡,岩手斉藤雄一,,,2022106524
2026/04/21,水沢,,2,C2三組,ダ,1400,,9,2,2,レオボンバイエ,リーチザクラウン,クラウンピース,牡,5,56.0,山本聡紀,岩手佐藤敏彦,,,2021101498
2026/04/21,水沢,,2,C2三組,ダ,1400,,9,3,3,ドリーピー,アメリカンペイトリオット,Life Well Lived,牡,5,56.0,菅原辰徳,岩手及川裕一,,,2021103377
2026/04/21,水沢,,2,C2三組,ダ,1400,,9,4,4,チヨノフォーエヴァ,フォーウィールドライブ,Funfair,牝,4,54.0,村上忍,岩手櫻田康二,,,2022100728
2026/04/21,水沢,,2,C2三組,ダ,1400,,9,5,5,ビーナスライズ,デクラレーションオブウォー,Tempo West,牝,5,54.0,高橋悠里,岩手三野宮通,,,2021102342
2026/04/21,水沢,,2,C2三組,ダ,1400,,9,6,6,グレースレニー,ディープエクシード,オールアイキャンセイイズワウ,牝,6,54.0,鈴木祐,岩手櫻田康二,,,2020100786
2026/04/21,水沢,,2,C2三組,ダ,1400,,9,7,7,ウィンクルティアラ,ノヴェリスト,Night Lagoon,牝,6,54.0,南郷家全,岩手高橋純,,,2020103110
2026/04/21,水沢,,2,C2三組,ダ,1400,,9,8,8,オメガジャスミン,マツリダゴッホ,ペイパーレイン,牝,5,54.0,塚本涼人,岩手酒井仁,,,2021103510
2026/04/21,水沢,,2,C2三組,ダ,1400,,9,8,9,ウィンドワーク,アメリカンペイトリオット,Life Well Lived,牝,5,52.0,関本玲花,岩手関本浩司,,,2021100026
