date,course,weather,race_number,race_name,surface,distance,track_condition,num_horses,bracket_number,horse_number,horse_name,father_name,mother_name,sex,age,weight_carried,jockey,stable,horse_weight,weight_diff,horse_id
2026/02/28,浦和,晴,1,浦和800ラウンド(C3),ダ,800,重,10,1,1,ブルーグリッター,スウェプトオーヴァーボード,Sheer Ice,セ,8,56.0,石川倭,船橋大津剛,430.0,-12.0,2018100578
2026/02/28,浦和,晴,1,浦和800ラウンド(C3),ダ,800,重,10,2,2,スーパーサイクル,ワールドエース,マンデラ,牡,7,56.0,山中悠希,浦和繁田健一,480.0,-3.0,2019102843
2026/02/28,浦和,晴,1,浦和800ラウンド(C3),ダ,800,重,10,3,3,オンネア,ホッコータルマエ,マダムチェロキー,牝,5,52.0,中島良美,浦和入口由美,467.0,5.0,2021102022
2026/02/28,浦和,晴,1,浦和800ラウンド(C3),ダ,800,重,10,4,4,シンキングセンティ,トランセンド,シネマスコープ,牝,7,54.0,岡田大,浦和川村守男,473.0,6.0,2019100703
2026/02/28,浦和,晴,1,浦和800ラウンド(C3),ダ,800,重,10,5,5,ジュニパーダンス,ホッコータルマエ,マダムチェロキー,牝,8,52.0,中山遥人,浦和酒井一則,434.0,-9.0,2018100249
2026/02/28,浦和,晴,1,浦和800ラウンド(C3),ダ,800,重,10,6,6,ゴールドボード,ベーカバド,Behkara,牝,7,54.0,秋元耕成,浦和箕輪武,527.0,3.0,2019100826
2026/02/28,浦和,晴,1,浦和800ラウンド(C3),ダ,800,重,10,7,7,カナデル,ベストウォーリア,フラーテイシャスミス,牝,6,54.0,七夕裕次,浦和酒井一則,494.0,0.0,2020106541
2026/02/28,浦和,晴,1,浦和800ラウンド(C3),ダ,800,重,10,7,8,シャコンヌ,マツリダゴッホ,ペイパーレイン,セ,6,56.0,澤田龍哉,浦和宇野木博,468.0,9.0,2020103949
2026/02/28,浦和,晴,1,浦和800ラウンド(C3),ダ,800,重,10,8,9,シルバーペコ,シルバーステート,シルヴァースカヤ,牝,7,54.0,赤津和希,浦和酒井一則,512.0,10.0,2019101690
2026/02/28,浦和,晴,1,浦和800ラウンド(C3),ダ,800,重,10,8,10,ロードサミット,ロードカナロア,レディブラッサム,牡,6,55.0,及川烈,浦和長谷川忍,497.0,14.0,2020100161
2026/02/28,浦和,晴,2,浦和800ラウンド(C3),ダ,800,重,12,1,1,マダムファンタジア,エピカリス,スターペスミツコ,牝,5,52.0,中山遥人,浦和川村守男,467.0,-5.0,2021101923
2026/02/28,浦和,晴,2,浦和800ラウンド(C3),ダ,800,重,12,2,2,トーアローダンテ,スワーヴリチャード,ピラミマ,牝,4,54.0,笹川翼,浦和藤原智行,442.0,-10.0,2022105907
2026/02/28,浦和,晴,2,浦和800ラウンド(C3),ダ,800,重,12,3,3,ランハルト,マイティスピリット,フリーティングスピリット,牡,5,56.0,濱田達也,船橋佐々木功,439.0,-9.0,2021103402
2026/02/28,浦和,晴,2,浦和800ラウンド(C3),ダ,800,重,12,4,4,プリンセスパリー,サンダースノー,Eastern Joy,牝,5,54.0,高橋哲也,浦和鈴木勝文,428.0,2.0,2021103769
2026/02/28,浦和,晴,2,浦和800ラウンド(C3),ダ,800,重,12,5,5,ニシノミモザ,マインドユアビスケッツ,Jazzmane,牝,5,54.0,秋元耕成,浦和吉田正美,443.0,2.0,2021107091
2026/02/28,浦和,晴,2,浦和800ラウンド(C3),ダ,800,重,12,5,6,ピノヌイ,スズカコーズウェイ,フレンチリヴィエラ,牡,5,56.0,吉留孝司,浦和野口孝,514.0,0.0,2021102321
2026/02/28,浦和,晴,2,浦和800ラウンド(C3),ダ,800,重,12,6,7,モンテジュエル,ザファクター,Greyciousness,牝,7,54.0,山中悠希,船橋新井清重,452.0,0.0,2019103310
2026/02/28,浦和,晴,2,浦和800ラウンド(C3),ダ,800,重,12,6,8,メラ,アジアエクスプレス,ランニングボブキャッツ,牝,4,54.0,菅原涼太,浦和長谷川忍,542.0,-2.0,2022104045
2026/02/28,浦和,晴,2,浦和800ラウンド(C3),ダ,800,重,12,7,9,サンドバンブー,エスポワールシチー,エミネントシチー,牝,5,54.0,保園翔也,浦和川村守男,524.0,13.0,2021106373
2026/02/28,浦和,晴,2,浦和800ラウンド(C3),ダ,800,重,12,7,10,スイートウィル,ホッコータルマエ,マダムチェロキー,牝,5,52.0,中島良美,浦和川島豊,441.0,9.0,2021100882
2026/02/28,浦和,晴,2,浦和800ラウンド(C3),ダ,800,重,12,8,11,モーイーワヒネ,シャンハイボビー,Steelin',牝,4,54.0,町田直希,浦和宇野木博,462.0,5.0,2022100373
2026/02/28,浦和,晴,2,浦和800ラウンド(C3),ダ,800,重,12,8,12,ポケットシンデレラ,エピファネイア,シーザリオ,牝,7,54.0,七夕裕次,浦和長谷川忍,450.0,10.0,2019107009
2026/02/28,浦和,晴,3,3歳七,ダ,1400,重,11,1,1,ユウヤケコヤケ,モーニン,Giggly,牝,3,54.0,半澤慶実,浦和宇野木博,453.0,9.0,2023102515
2026/02/28,浦和,晴,3,3歳七,ダ,1400,重,11,2,2,ウェーブスリープス,モズアスコット,India,牡,3,56.0,笹川翼,浦和繁田健一,56.0,,2023105082
