date,course,weather,race_number,race_name,surface,distance,track_condition,num_horses,bracket_number,horse_number,horse_name,father_name,mother_name,sex,age,weight_carried,jockey,stable,horse_weight,weight_diff,horse_id
2026/03/25,大井,雨,1,C3一,ダ,1800,良,,1,1,トップダイヤ,Unknown,Unknown,セ,6,56.0,西啓太,大井橋本和馬,488,-1,2020106948
2026/03/25,大井,雨,1,C3一,ダ,1800,良,,2,2,テンポルバート,Unknown,Unknown,牝,6,54.0,田中洸多,大井荒井朋弘,499,-3,2020109049
2026/03/25,大井,雨,1,C3一,ダ,1800,良,,3,3,ゴルデューク,Unknown,Unknown,牡,4,53.0,杉山海波,大井小野寺晋,464,-1,2022102111
2026/03/25,大井,雨,1,C3一,ダ,1800,良,,4,4,カンタベリーバイク,Unknown,Unknown,牡,4,56.0,古岡勇樹,大井遠藤茂,474,8,2022105947
2026/03/25,大井,雨,1,C3一,ダ,1800,良,,5,5,ブライトゲイザー,Unknown,Unknown,牡,4,56.0,達城龍次,大井納谷和玖,494,-6,2022105540
2026/03/25,大井,雨,1,C3一,ダ,1800,良,,6,6,ガニュメデスレイ,Unknown,Unknown,牡,9,56.0,江里口裕,大井渡辺和雄,439,4,2017106649
2026/03/25,大井,雨,1,C3一,ダ,1800,良,,7,7,ファインデイ,Unknown,Unknown,牝,5,54.0,吉井章,大井松浦裕之,463,-7,2021101392
2026/03/25,大井,雨,1,C3一,ダ,1800,良,,7,8,マハーギータ,Unknown,Unknown,牝,4,54.0,岡村健司,大井佐々木忠,425,-3,2022101700
2026/03/25,大井,雨,1,C3一,ダ,1800,良,,8,9,ベッティーナ,Unknown,Unknown,牝,5,54.0,遠藤健太,大井遠藤茂,449,6,2021104766
2026/03/25,大井,雨,1,C3一,ダ,1800,良,,8,10,ドッチナンダイ,Unknown,Unknown,牡,4,56.0,野畑凌,大井澤佳宏,453,-3,2022109014
