date,course,weather,race_number,race_name,surface,distance,track_condition,num_horses,bracket_number,horse_number,horse_name,father_name,mother_name,sex,age,weight_carried,jockey,stable,horse_weight,weight_diff,horse_id
2026/07/08,門別,,1,2歳 未勝利,ダ,1600,,8,1,1,レモンサワー,ビッグアーサー,シヤボナ,牝,2,55.0,石川倭,北海道小国博行,,,2024102711
2026/07/08,門別,,1,2歳 未勝利,ダ,1600,,8,2,2,アノコロイチバン,エピカリス,スターペスミツコ,牝,2,55.0,服部茂史,北海道斉藤正弘,,,2024100810
2026/07/08,門別,,1,2歳 未勝利,ダ,1600,,8,3,3,オリザレコルト,チュウワウィザード,チュウワブロッサム,牡,2,55.0,小野楓馬,北海道小野望,,,2024101158
2026/07/08,門別,,1,2歳 未勝利,ダ,1600,,8,4,4,マーラータン,サンダースノー,Eastern Joy,牝,2,55.0,落合玄太,北海道田中淳司,,,2024102878
2026/07/08,門別,,1,2歳 未勝利,ダ,1600,,8,5,5,ヤングゼネラル,ケイティブレイブ,ケイティローレル,牡,2,53.0,藤田凌駕,北海道斉藤正弘,,,2024101061
2026/07/08,門別,,1,2歳 未勝利,ダ,1600,,8,6,6,マダムアイ,ダンカーク,Secret Status,牝,2,54.0,阿岸潤一,北海道森山雄大,,,2024105717
2026/07/08,門別,,1,2歳 未勝利,ダ,1600,,8,7,7,アヤサンカンバック,シャンハイボビー,Steelin',牝,2,55.0,阿部龍,北海道田中淳司,,,2024105114
2026/07/08,門別,,1,2歳 未勝利,ダ,1600,,8,8,8,ベストガーデン,グレーターロンドン,ロンドンブリッジ,牝,2,55.0,桑村真明,北海道角川秀樹,,,2024100159
2026/07/08,門別,,2,3歳以上 C4ー3,ダ,1600,,7,1,1,アースハーン,カンパニー,ブリリアントベリー,牡,13,56.0,阿岸潤一,北海道岡島玉一,,,2013105119
2026/07/08,門別,,2,3歳以上 C4ー3,ダ,1600,,7,2,2,サラン,クリエイターII,Morena,牝,3,55.0,石川倭,北海道小国博行,,,2023104280
2026/07/08,門別,,2,3歳以上 C4ー3,ダ,1600,,7,3,3,ユイガネーシャ,リオンディーズ,シーザリオ,牡,3,57.0,落合玄太,北海道櫻井拓章,,,2023106100
2026/07/08,門別,,2,3歳以上 C4ー3,ダ,1600,,7,4,4,アクティブテーラー,ザファクター,Greyciousness,牝,7,55.0,宮内勇樹,北海道岡島玉一,,,2019100699
2026/07/08,門別,,2,3歳以上 C4ー3,ダ,1600,,7,5,5,ベルケム,サトノジェネシス,マルペンサ,牡,3,57.0,井上俊彦,北海道佐々木国,,,2023104243
2026/07/08,門別,,2,3歳以上 C4ー3,ダ,1600,,7,6,6,バブリーダッシュ,コパノリチャード,ヒガシリンクス,牡,9,57.0,阿部龍,北海道角川秀樹,,,2017103923
2026/07/08,門別,,2,3歳以上 C4ー3,ダ,1600,,7,7,7,アースウルフ,オルフェーヴル,オリエンタルアート,セ,9,57.0,坂下秀樹,北海道岡島玉一,,,2017104550
2026/07/08,門別,,3,2歳 未勝利,ダ,1100,,10,1,1,キコツ,トゥザワールド,トゥザヴィクトリー,牡,2,55.0,岩橋勇二,北海道千葉津代,,,2024101156
2026/07/08,門別,,3,2歳 未勝利,ダ,1100,,10,2,2,キュピタス,ルヴァンスレーヴ,マエストラーレ,牡,2,55.0,井上俊彦,北海道櫻井拓章,,,2024109017
2026/07/08,門別,,3,2歳 未勝利,ダ,1100,,10,3,3,スダレ,トゥザワールド,トゥザヴィクトリー,牡,2,55.0,桑村真明,北海道斉藤正弘,,,2024103343
2026/07/08,門別,,3,2歳 未勝利,ダ,1100,,10,4,4,ミッドナイトハニー,ヘニーヒューズ,Meadow Flyer,牝,2,53.0,藤田凌駕,北海道佐々木国,,,2024105529
2026/07/08,門別,,3,2歳 未勝利,ダ,1100,,10,5,5,デイジーサンデー,ステルヴィオ,ラルケット,牝,2,55.0,井上瑛太,北海道五十嵐冬,,,2024104810
2026/07/08,門別,,3,2歳 未勝利,ダ,1100,,10,6,6,ヤマノリッキー,コパノリッキー,コパノニキータ,牡,2,55.0,宮内勇樹,北海道村上正和,,,2024101452
2026/07/08,門別,,3,2歳 未勝利,ダ,1100,,10,7,7,マインドエンジェル,インティ,キティ,牝,2,55.0,小野楓馬,北海道小野望,,,2024104036
2026/07/08,門別,,3,2歳 未勝利,ダ,1100,,10,7,8,パンチャギ,レッドファルクス,ベルモット,牡,2,54.0,近藤翔月,北海道小国博行,,,2024101598
