date,course,weather,race_number,race_name,surface,distance,track_condition,num_horses,bracket_number,horse_number,horse_name,father_name,mother_name,sex,age,weight_carried,jockey,stable,horse_weight,weight_diff,horse_id
2026/07/04,船橋,,1,3歳九未受賞,ダ,1200,,8,1,1,トーセンレクサム,ミラアイトーン,タイタンクイーン,牡,3,56.0,藤原幹生,船橋山中尊徳,,,2023105949
2026/07/04,船橋,,1,3歳九未受賞,ダ,1200,,8,2,2,ミノシャルム,ビーチパトロール,Bashful Bertie,牝,3,51.0,菅原吏久,船橋林幻,,,2023105160
2026/07/04,船橋,,1,3歳九未受賞,ダ,1200,,8,3,3,ダイレンジャー,サンダースノー,Eastern Joy,牡,3,56.0,野畑凌,船橋新井清重,,,2023100129
2026/07/04,船橋,,1,3歳九未受賞,ダ,1200,,8,4,4,ハクアイゴブレイ,インカンテーション,オリジナルスピン,牡,3,56.0,西村栄喜,船橋石井勝男,,,2023106013
2026/07/04,船橋,,1,3歳九未受賞,ダ,1200,,8,5,5,グリンフォンテン,ビーチパトロール,Bashful Bertie,牡,3,56.0,庄司大輔,船橋玉井昇,,,2023106713
2026/07/04,船橋,,1,3歳九未受賞,ダ,1200,,8,6,6,イデスホープ,タワーオブロンドン,スノーパイン,牝,3,54.0,山中悠希,船橋佐々木清,,,2023103124
2026/07/04,船橋,,1,3歳九未受賞,ダ,1200,,8,7,7,エンペラーグロウ,ビッグアーサー,シヤボナ,セ,3,56.0,山口達弥,船橋林正人,,,2023106690
2026/07/04,船橋,,1,3歳九未受賞,ダ,1200,,8,8,8,デルマアカギ,ストロングリターン,コートアウト,牡,3,56.0,木間塚龍,船橋坂本昇,,,2023101368
2026/07/04,船橋,,2,リアトリスデビュー(2歳),ダ,1000,,6,1,1,フルーツポンチ,ウィルテイクチャージ,Take Charge Lady,牝,2,54.0,小杉亮,船橋伊藤滋規,,,2024100831
2026/07/04,船橋,,2,リアトリスデビュー(2歳),ダ,1000,,6,2,2,グランドセーリング,アメリカンペイトリオット,Life Well Lived,牡,2,54.0,笠野雄大,船橋渡辺貴光,,,2024104795
