date,course,weather,race_number,race_name,surface,distance,track_condition,num_horses,bracket_number,horse_number,horse_name,father_name,mother_name,sex,age,weight_carried,jockey,stable,horse_weight,weight_diff,horse_id
2026/05/01,大井,,1,3歳四五,ダ,1600,,10,1,1,ツカイノトリ,ヴァンゴッホ,Imagine,牝,3,54.0,藤本現暉,大井阪本一栄,,,2023104837
2026/05/01,大井,,1,3歳四五,ダ,1600,,10,2,2,コスモサイテス,マクフィ,Dhelaal,牡,3,56.0,安藤洋一,大井宗形竹見,,,2023103627
2026/05/01,大井,,1,3歳四五,ダ,1600,,10,3,3,ルビーディーゼル,クリソベリル,クリソプレーズ,牡,3,56.0,矢野貴之,大井立花伸,,,2023100740
2026/05/01,大井,,1,3歳四五,ダ,1600,,10,4,4,キャリアラダー,サトノダイヤモンド,マルペンサ,牡,3,53.0,西優哉,大井澤佳宏,,,2023101288
2026/05/01,大井,,1,3歳四五,ダ,1600,,10,5,5,エヌケイサイボウ,パイロ,Wild Vision,牡,3,56.0,佐野遥久,大井蛯名雄太,,,2023100192
2026/05/01,大井,,1,3歳四五,ダ,1600,,10,6,6,ワカチーコ,サンライズソア,アメーリア,牝,3,54.0,野畑凌,大井松浦裕之,,,2023103033
2026/05/01,大井,,1,3歳四五,ダ,1600,,10,7,7,ディアモアー,フリオーソ,ファーザ,牝,3,51.0,杉山海波,大井納谷和玖,,,2023100821
2026/05/01,大井,,1,3歳四五,ダ,1600,,10,7,8,バブリーショーコー,ストロングリターン,コートアウト,牝,3,53.0,中山遥人,大井福永敏,,,2023104276
2026/05/01,大井,,1,3歳四五,ダ,1600,,10,8,9,ロンギングスター,ロジャーバローズ,リトルブック,牡,3,56.0,達城龍次,大井的場直之,,,2023101741
2026/05/01,大井,,1,3歳四五,ダ,1600,,10,8,10,ブライトドリーム,アメリカンペイトリオット,Life Well Lived,牡,3,56.0,藤田凌,大井高野毅,,,2023104211
2026/05/01,大井,,2,3歳四五,ダ,1200,,13,1,1,シーキングザバース,ビッグアーサー,シヤボナ,牝,3,54.0,石川駿介,大井堀千亜樹,,,2023109091
2026/05/01,大井,,2,3歳四五,ダ,1200,,13,2,2,ワイルドノブクン,ノブワイルド,コウエイベスト,牡,3,55.0,中山遥人,大井赤嶺亮,,,2023104117
2026/05/01,大井,,2,3歳四五,ダ,1200,,13,3,3,ジューンアカデミー,ゴールドシップ,ポイントフラッグ,牝,3,54.0,達城龍次,大井鈴木啓之,,,2023106700
2026/05/01,大井,,2,3歳四五,ダ,1200,,13,4,4,ウィルプレイス,ヘニーヒューズ,Meadow Flyer,牝,3,51.0,西優哉,大井大宮和也,,,2023100059
2026/05/01,大井,,2,3歳四五,ダ,1200,,13,4,5,ヘイアンティアー,シャンハイボビー,Steelin',牝,3,54.0,和田譲治,大井立花伸,,,2023106635
2026/05/01,大井,,2,3歳四五,ダ,1200,,13,5,6,ボビー,シャンハイボビー,Steelin',牡,3,56.0,東原悠善,大井栗田裕光,,,2023104633
2026/05/01,大井,,2,3歳四五,ダ,1200,,13,5,7,ハッチン,フォーウィールドライブ,Funfair,牝,3,54.0,矢野貴之,大井福永敏,,,2023103653
2026/05/01,大井,,2,3歳四五,ダ,1200,,13,6,8,フラワーキングエス,ロージズインメイ,Tell a Secret,セ,3,56.0,鷹見陸,大井栗田泰昌,,,2023101253
2026/05/01,大井,,2,3歳四五,ダ,1200,,13,6,9,トモノホマレ,ゴールドドリーム,モンヴェール,牡,3,56.0,藤田凌,大井上杉昌宏,,,2023103258
2026/05/01,大井,,2,3歳四五,ダ,1200,,13,7,10,ラブミーカンヌ,デクラレーションオブウォー,Tempo West,牝,3,51.0,杉山海波,大井赤嶺亮,,,2023105556
2026/05/01,大井,,2,3歳四五,ダ,1200,,13,7,11,ゴールデンバンブー,ヴァンゴッホ,Imagine,牡,3,56.0,高橋昭平,大井立花伸,,,2023101984
2026/05/01,大井,,2,3歳四五,ダ,1200,,13,8,12,シンプウエース,ワールドエース,マンデラ,牡,3,56.0,西啓太,大井荒井朋弘,,,2023103027
2026/05/01,大井,,2,3歳四五,ダ,1200,,13,8,13,アメジストハート,パドトロワ,グランパドドゥ,牝,3,54.0,中村尚平,大井渡辺和雄,,,2023103249
2026/05/01,大井,,3,3歳一二三(3歳二),ダ,1600,,10,1,1,ホロムア,ゴールドドリーム,モンヴェール,牡,3,56.0,笹川翼,大井福田真広,,,2023104353
2026/05/01,大井,,3,3歳一二三(3歳二),ダ,1600,,10,2,2,リアンリーヴァ,シャンハイボビー,Steelin',牡,3,56.0,鷹見陸,大井米田英世,,,2023100790
2026/05/01,大井,,3,3歳一二三(3歳二),ダ,1600,,10,3,3,ハボタン,ミスチヴィアスアレックス,White Pants Night,牝,3,55.0,千田洋,大井大宮和也,,,2023100128
2026/05/01,大井,,3,3歳一二三(3歳二),ダ,1600,,10,4,4,カンノンハヤテ,ミッキーグローリー,メリッサ,牡,3,56.0,和田譲治,大井橋本和馬,,,2023101875
2026/05/01,大井,,3,3歳一二三(3歳二),ダ,1600,,10,5,5,リヨンド,タイセイレジェンド,シャープキック,牝,3,54.0,石川駿介,大井赤嶺亮,,,2023100248
2026/05/01,大井,,3,3歳一二三(3歳二),ダ,1600,,10,6,6,ハヤマデイズ,アポロケンタッキー,Dixiana Delight,牝,3,54.0,藤田凌,大井穂刈隆志,,,2023106676
2026/05/01,大井,,3,3歳一二三(3歳二),ダ,1600,,10,7,7,エスピエグル,ミスチヴィアスアレックス,White Pants Night,牡,3,56.0,西啓太,大井堀千亜樹,,,2023103222
2026/05/01,大井,,3,3歳一二三(3歳二),ダ,1600,,10,7,8,ムサシタルマエ,ホッコータルマエ,マダムチェロキー,牡,3,55.0,中山遥人,大井栗田泰昌,,,2023106064
2026/05/01,大井,,3,3歳一二三(3歳二),ダ,1600,,10,8,9,ベイビーモンストル,ヴァンゴッホ,Imagine,牡,3,57.0,野畑凌,大井田中正人,,,2023102095
2026/05/01,大井,,3,3歳一二三(3歳二),ダ,1600,,10,8,10,アストラルゲート,ホッコータルマエ,マダムチェロキー,牡,3,56.0,岡村健司,大井村上頼章,,,2023104583
2026/05/01,大井,,4,3歳一二三(3歳二),ダ,1200,,8,1,1,ニャンモロー,フィレンツェファイア,My Every Wish,牝,3,51.0,杉山海波,大井高野毅,,,2023100487
2026/05/01,大井,,4,3歳一二三(3歳二),ダ,1200,,8,2,2,ベストサイレンス,ベストウォーリア,フラーテイシャスミス,牝,3,54.0,山林堂信,大井小野寺晋,,,2023105927
2026/05/01,大井,,4,3歳一二三(3歳二),ダ,1200,,8,3,3,オレンジマン,フォーウィールドライブ,Funfair,牡,3,56.0,藤田凌,大井佐野謙二,,,2023102851
2026/05/01,大井,,4,3歳一二三(3歳二),ダ,1200,,8,4,4,ドライブミーホーム,フォーウィールドライブ,Funfair,牡,3,56.0,中山遥人,大井橋本和馬,,,2023101059
2026/05/01,大井,,4,3歳一二三(3歳二),ダ,1200,,8,5,5,ラブミーモンロー,アジアエクスプレス,ランニングボブキャッツ,牝,3,54.0,笹川翼,大井荒山勝徳,,,2023103026
2026/05/01,大井,,4,3歳一二三(3歳二),ダ,1200,,8,6,6,リスティアワン,ベストウォーリア,フラーテイシャスミス,牡,3,56.0,矢野貴之,大井鷹見浩,,,2023104591
2026/05/01,大井,,4,3歳一二三(3歳二),ダ,1200,,8,7,7,ドレインザスワンプ,イスラボニータ,イスラコジーン,牝,3,51.0,西優哉,大井村上頼章,,,2023103995
2026/05/01,大井,,4,3歳一二三(3歳二),ダ,1200,,8,8,8,サヨノホーチュラス,ミスチヴィアスアレックス,White Pants Night,牡,3,57.0,西啓太,大井坂井英光,,,2023103254
2026/05/01,大井,,5,2歳新馬,ダ,1000,,5,1,1,アウン,チュウワウィザード,チュウワブロッサム,牡,2,54.0,矢野貴之,大井上杉昌宏,,,2024102972
2026/05/01,大井,,5,2歳新馬,ダ,1000,,5,2,2,ケンブラック,パイロ,Wild Vision,牡,2,54.0,藤本現暉,大井高橋清顕,,,2024105720
2026/05/01,大井,,5,2歳新馬,ダ,1000,,5,3,3,ラソンリーサ,ニューイヤーズデイ,Justwhistledixie,牝,2,54.0,本田正重,大井真島大輔,,,2024101968
